FromStratumID,FromSecondaryStratumID,FromStateClassID,FromAgeMin,FromStockTypeID,ToAgeMin,ToStockTypeID,StateAttributeTypeID,FlowTypeID,Multiplier
NA,NA,Forest: Redwood Group,202,Atmosphere,202,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2105
NA,NA,Forest: Redwood Group,202,Atmosphere,202,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.196
NA,NA,Forest: Redwood Group,203,Atmosphere,203,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1284
NA,NA,Forest: Redwood Group,203,Atmosphere,203,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2709
NA,NA,Forest: Redwood Group,203,Atmosphere,203,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1949
NA,NA,Forest: Redwood Group,203,Atmosphere,203,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2099
NA,NA,Forest: Redwood Group,203,Atmosphere,203,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1959
NA,NA,Forest: Redwood Group,204,Atmosphere,204,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1285
NA,NA,Forest: Redwood Group,204,Atmosphere,204,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2714
NA,NA,Forest: Redwood Group,204,Atmosphere,204,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1948
NA,NA,Forest: Redwood Group,204,Atmosphere,204,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2095
NA,NA,Forest: Redwood Group,204,Atmosphere,204,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1958
NA,NA,Forest: Redwood Group,205,Atmosphere,205,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1285
NA,NA,Forest: Redwood Group,205,Atmosphere,205,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.272
NA,NA,Forest: Redwood Group,205,Atmosphere,205,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1948
NA,NA,Forest: Redwood Group,205,Atmosphere,205,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.209
NA,NA,Forest: Redwood Group,205,Atmosphere,205,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1957
NA,NA,Forest: Redwood Group,206,Atmosphere,206,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1286
NA,NA,Forest: Redwood Group,206,Atmosphere,206,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2725
NA,NA,Forest: Redwood Group,206,Atmosphere,206,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1947
NA,NA,Forest: Redwood Group,206,Atmosphere,206,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2086
NA,NA,Forest: Redwood Group,206,Atmosphere,206,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1956
NA,NA,Forest: Redwood Group,207,Atmosphere,207,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1286
NA,NA,Forest: Redwood Group,207,Atmosphere,207,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.273
NA,NA,Forest: Redwood Group,207,Atmosphere,207,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1947
NA,NA,Forest: Redwood Group,207,Atmosphere,207,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2081
NA,NA,Forest: Redwood Group,207,Atmosphere,207,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1956
NA,NA,Forest: Redwood Group,208,Atmosphere,208,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1287
NA,NA,Forest: Redwood Group,208,Atmosphere,208,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2735
NA,NA,Forest: Redwood Group,208,Atmosphere,208,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1946
NA,NA,Forest: Redwood Group,208,Atmosphere,208,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2078
NA,NA,Forest: Redwood Group,208,Atmosphere,208,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1955
NA,NA,Forest: Redwood Group,209,Atmosphere,209,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1287
NA,NA,Forest: Redwood Group,209,Atmosphere,209,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2741
NA,NA,Forest: Redwood Group,209,Atmosphere,209,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1946
NA,NA,Forest: Redwood Group,209,Atmosphere,209,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2072
NA,NA,Forest: Redwood Group,209,Atmosphere,209,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1954
NA,NA,Forest: Redwood Group,210,Atmosphere,210,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1287
NA,NA,Forest: Redwood Group,210,Atmosphere,210,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2745
NA,NA,Forest: Redwood Group,210,Atmosphere,210,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1946
NA,NA,Forest: Redwood Group,210,Atmosphere,210,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2069
NA,NA,Forest: Redwood Group,210,Atmosphere,210,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1953
NA,NA,Forest: Redwood Group,211,Atmosphere,211,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1288
NA,NA,Forest: Redwood Group,211,Atmosphere,211,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.275
NA,NA,Forest: Redwood Group,211,Atmosphere,211,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1945
NA,NA,Forest: Redwood Group,211,Atmosphere,211,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2065
NA,NA,Forest: Redwood Group,211,Atmosphere,211,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1952
NA,NA,Forest: Redwood Group,212,Atmosphere,212,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1288
NA,NA,Forest: Redwood Group,212,Atmosphere,212,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2755
NA,NA,Forest: Redwood Group,212,Atmosphere,212,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1945
NA,NA,Forest: Redwood Group,212,Atmosphere,212,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.206
NA,NA,Forest: Redwood Group,212,Atmosphere,212,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1951
NA,NA,Forest: Redwood Group,213,Atmosphere,213,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1288
NA,NA,Forest: Redwood Group,213,Atmosphere,213,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2761
NA,NA,Forest: Redwood Group,213,Atmosphere,213,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1945
NA,NA,Forest: Redwood Group,213,Atmosphere,213,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2056
NA,NA,Forest: Redwood Group,213,Atmosphere,213,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1951
NA,NA,Forest: Redwood Group,214,Atmosphere,214,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1289
NA,NA,Forest: Redwood Group,214,Atmosphere,214,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2766
NA,NA,Forest: Redwood Group,214,Atmosphere,214,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1944
NA,NA,Forest: Redwood Group,214,Atmosphere,214,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2051
NA,NA,Forest: Redwood Group,214,Atmosphere,214,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.195
NA,NA,Forest: Redwood Group,215,Atmosphere,215,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1289
NA,NA,Forest: Redwood Group,215,Atmosphere,215,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2771
NA,NA,Forest: Redwood Group,215,Atmosphere,215,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1944
NA,NA,Forest: Redwood Group,215,Atmosphere,215,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2047
NA,NA,Forest: Redwood Group,215,Atmosphere,215,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1949
NA,NA,Forest: Redwood Group,216,Atmosphere,216,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.129
NA,NA,Forest: Redwood Group,216,Atmosphere,216,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2775
NA,NA,Forest: Redwood Group,216,Atmosphere,216,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1943
NA,NA,Forest: Redwood Group,216,Atmosphere,216,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2044
NA,NA,Forest: Redwood Group,216,Atmosphere,216,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1948
NA,NA,Forest: Redwood Group,217,Atmosphere,217,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.129
NA,NA,Forest: Redwood Group,217,Atmosphere,217,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.278
NA,NA,Forest: Redwood Group,217,Atmosphere,217,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1943
NA,NA,Forest: Redwood Group,217,Atmosphere,217,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2039
NA,NA,Forest: Redwood Group,217,Atmosphere,217,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1948
NA,NA,Forest: Redwood Group,218,Atmosphere,218,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.129
NA,NA,Forest: Redwood Group,218,Atmosphere,218,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2785
NA,NA,Forest: Redwood Group,218,Atmosphere,218,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1943
NA,NA,Forest: Redwood Group,218,Atmosphere,218,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2035
NA,NA,Forest: Redwood Group,218,Atmosphere,218,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1947
NA,NA,Forest: Redwood Group,219,Atmosphere,219,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1291
NA,NA,Forest: Redwood Group,219,Atmosphere,219,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.279
NA,NA,Forest: Redwood Group,219,Atmosphere,219,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1943
NA,NA,Forest: Redwood Group,219,Atmosphere,219,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2031
NA,NA,Forest: Redwood Group,219,Atmosphere,219,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1946
NA,NA,Forest: Redwood Group,220,Atmosphere,220,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1291
NA,NA,Forest: Redwood Group,220,Atmosphere,220,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2794
NA,NA,Forest: Redwood Group,220,Atmosphere,220,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1942
NA,NA,Forest: Redwood Group,220,Atmosphere,220,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2027
NA,NA,Forest: Redwood Group,220,Atmosphere,220,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1946
NA,NA,Forest: Redwood Group,221,Atmosphere,221,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1291
NA,NA,Forest: Redwood Group,221,Atmosphere,221,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2799
NA,NA,Forest: Redwood Group,221,Atmosphere,221,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1942
NA,NA,Forest: Redwood Group,221,Atmosphere,221,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2023
NA,NA,Forest: Redwood Group,221,Atmosphere,221,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1945
NA,NA,Forest: Redwood Group,222,Atmosphere,222,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1292
NA,NA,Forest: Redwood Group,222,Atmosphere,222,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2804
NA,NA,Forest: Redwood Group,222,Atmosphere,222,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1941
NA,NA,Forest: Redwood Group,222,Atmosphere,222,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2019
NA,NA,Forest: Redwood Group,222,Atmosphere,222,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1944
NA,NA,Forest: Redwood Group,223,Atmosphere,223,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1292
NA,NA,Forest: Redwood Group,223,Atmosphere,223,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2808
NA,NA,Forest: Redwood Group,223,Atmosphere,223,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1941
NA,NA,Forest: Redwood Group,223,Atmosphere,223,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2015
NA,NA,Forest: Redwood Group,223,Atmosphere,223,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1944
NA,NA,Forest: Redwood Group,224,Atmosphere,224,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1292
NA,NA,Forest: Redwood Group,224,Atmosphere,224,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2813
NA,NA,Forest: Redwood Group,224,Atmosphere,224,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1941
NA,NA,Forest: Redwood Group,224,Atmosphere,224,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2011
NA,NA,Forest: Redwood Group,224,Atmosphere,224,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1943
NA,NA,Forest: Redwood Group,225,Atmosphere,225,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1293
NA,NA,Forest: Redwood Group,225,Atmosphere,225,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2817
NA,NA,Forest: Redwood Group,225,Atmosphere,225,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.194
NA,NA,Forest: Redwood Group,225,Atmosphere,225,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2008
NA,NA,Forest: Redwood Group,225,Atmosphere,225,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1942
NA,NA,Forest: Redwood Group,226,Atmosphere,226,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1293
NA,NA,Forest: Redwood Group,226,Atmosphere,226,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2822
NA,NA,Forest: Redwood Group,226,Atmosphere,226,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.194
NA,NA,Forest: Redwood Group,226,Atmosphere,226,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2004
NA,NA,Forest: Redwood Group,226,Atmosphere,226,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1942
NA,NA,Forest: Redwood Group,227,Atmosphere,227,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1293
NA,NA,Forest: Redwood Group,227,Atmosphere,227,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2826
NA,NA,Forest: Redwood Group,227,Atmosphere,227,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.194
NA,NA,Forest: Redwood Group,227,Atmosphere,227,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2
NA,NA,Forest: Redwood Group,227,Atmosphere,227,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1941
NA,NA,Forest: Redwood Group,228,Atmosphere,228,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1294
NA,NA,Forest: Redwood Group,228,Atmosphere,228,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.283
NA,NA,Forest: Redwood Group,228,Atmosphere,228,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.194
NA,NA,Forest: Redwood Group,228,Atmosphere,228,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.1996
NA,NA,Forest: Redwood Group,228,Atmosphere,228,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.194
NA,NA,Forest: Redwood Group,229,Atmosphere,229,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1294
NA,NA,Forest: Redwood Group,229,Atmosphere,229,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2835
NA,NA,Forest: Redwood Group,229,Atmosphere,229,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1939
NA,NA,Forest: Redwood Group,229,Atmosphere,229,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.1992
NA,NA,Forest: Redwood Group,229,Atmosphere,229,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.194
NA,NA,Forest: Redwood Group,230,Atmosphere,230,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1294
NA,NA,Forest: Redwood Group,230,Atmosphere,230,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2839
NA,NA,Forest: Redwood Group,230,Atmosphere,230,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1939
NA,NA,Forest: Redwood Group,230,Atmosphere,230,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.1988
NA,NA,Forest: Redwood Group,230,Atmosphere,230,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1939
NA,NA,Forest: Redwood Group,231,Atmosphere,231,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1295
NA,NA,Forest: Redwood Group,231,Atmosphere,231,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2843
NA,NA,Forest: Redwood Group,231,Atmosphere,231,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1939
NA,NA,Forest: Redwood Group,231,Atmosphere,231,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.1985
NA,NA,Forest: Redwood Group,231,Atmosphere,231,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1938
NA,NA,Forest: Redwood Group,232,Atmosphere,232,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1295
NA,NA,Forest: Redwood Group,232,Atmosphere,232,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2847
NA,NA,Forest: Redwood Group,232,Atmosphere,232,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1938
NA,NA,Forest: Redwood Group,232,Atmosphere,232,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.1982
NA,NA,Forest: Redwood Group,232,Atmosphere,232,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1938
NA,NA,Forest: Redwood Group,233,Atmosphere,233,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1295
NA,NA,Forest: Redwood Group,233,Atmosphere,233,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2852
NA,NA,Forest: Redwood Group,233,Atmosphere,233,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1938
NA,NA,Forest: Redwood Group,233,Atmosphere,233,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.1978
NA,NA,Forest: Redwood Group,233,Atmosphere,233,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1937
NA,NA,Forest: Redwood Group,234,Atmosphere,234,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1295
NA,NA,Forest: Redwood Group,234,Atmosphere,234,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2856
NA,NA,Forest: Redwood Group,234,Atmosphere,234,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1938
NA,NA,Forest: Redwood Group,234,Atmosphere,234,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.1974
NA,NA,Forest: Redwood Group,234,Atmosphere,234,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1937
NA,NA,Forest: Redwood Group,235,Atmosphere,235,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1296
NA,NA,Forest: Redwood Group,235,Atmosphere,235,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.286
NA,NA,Forest: Redwood Group,235,Atmosphere,235,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1937
NA,NA,Forest: Redwood Group,235,Atmosphere,235,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.1971
NA,NA,Forest: Redwood Group,235,Atmosphere,235,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1936
NA,NA,Forest: Redwood Group,236,Atmosphere,236,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1296
NA,NA,Forest: Redwood Group,236,Atmosphere,236,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.2865
NA,NA,Forest: Redwood Group,236,Atmosphere,236,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1937
NA,NA,Forest: Redwood Group,236,Atmosphere,236,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.1966
NA,NA,Forest: Redwood Group,236,Atmosphere,236,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1936
NA,NA,Forest: Redwood Group,237,Atmosphere,237,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1296
