Timestep,StratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Amount
2006,Puget Lowland,Fire: High Severity,Fire,2006,2006,0
2006,Willamette Valley,Fire: High Severity,Fire,2006,2006,0
2006,Cascades,Fire: High Severity,Fire,2006,2006,2800
2006,Sierra Nevada,Fire: High Severity,Fire,2006,2006,1400
2006,Central California Foothills and Coastal Mountains,Fire: High Severity,Fire,2006,2006,5100
2006,Central California Valley,Fire: High Severity,Fire,2006,2006,200
2006,Southern California Mountains,Fire: High Severity,Fire,2006,2006,18100
2006,Eastern Cascades Slopes and Foothills,Fire: High Severity,Fire,2006,2006,1600
2006,Columbia Plateau,Fire: High Severity,Fire,2006,2006,1100
2006,Blue Mountains,Fire: High Severity,Fire,2006,2006,14500
2006,Snake River Plain,Fire: High Severity,Fire,2006,2006,6100
2006,Central Basin and Range,Fire: High Severity,Fire,2006,2006,24500
2006,Mojave Basin and Range,Fire: High Severity,Fire,2006,2006,500
2006,Northern Rockies,Fire: High Severity,Fire,2006,2006,2500
2006,Idaho Batholith,Fire: High Severity,Fire,2006,2006,22400
2006,Middle Rockies,Fire: High Severity,Fire,2006,2006,28200
2006,Wyoming Basin,Fire: High Severity,Fire,2006,2006,1300
2006,Wasatch and Uinta Mountains,Fire: High Severity,Fire,2006,2006,2000
2006,Colorado Plateaus,Fire: High Severity,Fire,2006,2006,4500
2006,Southern Rockies,Fire: High Severity,Fire,2006,2006,5100
2006,Arizona/New Mexico Plateau,Fire: High Severity,Fire,2006,2006,700
2006,Arizona/New Mexico Mountains,Fire: High Severity,Fire,2006,2006,12500
2006,Chihuahuan Deserts,Fire: High Severity,Fire,2006,2006,1700
2006,High Plains,Fire: High Severity,Fire,2006,2006,2500
2006,Southwestern Tablelands,Fire: High Severity,Fire,2006,2006,1200
2006,Central Great Plains,Fire: High Severity,Fire,2006,2006,100
2006,Flint Hills,Fire: High Severity,Fire,2006,2006,0
2006,Cross Timbers,Fire: High Severity,Fire,2006,2006,4800
2006,Edwards Plateau,Fire: High Severity,Fire,2006,2006,800
2006,Southern Texas Plains,Fire: High Severity,Fire,2006,2006,0
2006,Texas Blackland Prairies,Fire: High Severity,Fire,2006,2006,100
2006,East Central Texas Plains,Fire: High Severity,Fire,2006,2006,0
2006,Western Gulf Coastal Plain,Fire: High Severity,Fire,2006,2006,17500
2006,South Central Plains,Fire: High Severity,Fire,2006,2006,3300
2006,Ouachita Mountains,Fire: High Severity,Fire,2006,2006,700
2006,Arkansas Valley,Fire: High Severity,Fire,2006,2006,400
2006,Boston Mountains,Fire: High Severity,Fire,2006,2006,0
2006,Ozark Highlands,Fire: High Severity,Fire,2006,2006,400
2006,Central Irregular Plains,Fire: High Severity,Fire,2006,2006,0
2006,Canadian Rockies,Fire: High Severity,Fire,2006,2006,10600
2006,Northwestern Glaciated Plains,Fire: High Severity,Fire,2006,2006,400
2006,Northwestern Great Plains,Fire: High Severity,Fire,2006,2006,25800
2006,Nebraska Sand Hills,Fire: High Severity,Fire,2006,2006,0
2006,Piedmont,Fire: High Severity,Fire,2006,2006,0
2006,Northern Glaciated Plains,Fire: High Severity,Fire,2006,2006,0
2006,Western Corn Belt Plains,Fire: High Severity,Fire,2006,2006,100
